commune,monitoring_id,name,area_km2,cafes,bars,restaurants,schools,childcare,metro,tram,train,parks_km2,cafes_density,bars_density,restaurants_density,schools_density,childcare_density,metro_density,tram_density,train_density,parks_share
Forest,51,Van Volxem - Van Haelen,0.8291895585290571,2,4,6,8,0,0,11,0,0.634502050086112,2.411993710518865,4.82398742103773,7.235981131556596,9.64797484207546,0.0,0.0,13.265965407853757,0.0,0.7652074770595141
Forest,117,Vossegat - Roosendaal,1.0063506066999965,0,1,0,3,0,0,1,0,0.011892232192634342,0.0,0.9936894690004497,0.0,2.981068407001349,0.0,0.0,0.9936894690004497,0.0,0.011817185892728873
Forest,118,Saint - Denis - Neerstalle,0.8302102303738631,6,3,4,6,0,0,5,0,0.5028883689731568,7.227085117101074,3.613542558550537,4.818056744734049,7.227085117101074,0.0,0.0,6.022570930917562,0.0,0.6057361744948558
Forest,803,Industrie Sud,3.8679963973155918,0,4,3,6,0,2,3,2,0.5574502787596335,0.0,1.0341271265857486,0.7755953449393114,1.5511906898786227,0.0,0.5170635632928743,0.7755953449393114,0.5170635632928743,0.14411861374703108
Forest,909,Parc Duden - Parc de Forest,0.47609707103978577,0,4,1,0,0,0,2,0,1.0302750457777627,0.0,8.401647990112785,2.1004119975281963,0.0,0.0,0.0,4.200823995056393,0.0,2.1640020669055247
Schaerbeek,21,Quartier Nord,1.3074953239872737,10,6,22,8,0,4,18,4,0.32320055221231886,7.6482109087048125,4.588926545222887,16.826063999150588,6.11856872696385,0.0,3.059284363481925,13.766779635668662,3.059284363481925,0.24719059891296763
Schaerbeek,22,Quartier Brabant,0.7850157549361965,8,9,10,5,0,0,11,0,0.145346386041724,10.190878271800054,11.46473805577506,12.738597839750067,6.369298919875034,0.0,0.0,14.012457623725073,0.0,0.18515091592465846
Schaerbeek,23,Collignon,0.7701644533087152,12,7,13,13,0,0,20,0,0.069907807091678,15.581087842273968,9.08896790799315,16.879511829130134,16.879511829130134,0.0,0.0,25.968479737123282,0.0,0.09076997359634817
Schaerbeek,24,Chaussee de Haecht,0.7117780371763888,9,8,20,17,0,0,12,0,0.02238553393477215,12.644391270771496,11.239458907352441,28.098647268381104,23.88385017812394,0.0,0.0,16.85918836102866,0.0,0.0314501610973769
Schaerbeek,26,Dailly,0.8829361637884339,6,16,21,5,3,0,4,0,0.0527412238276342,6.795508266708282,18.12135537788875,23.784278933478987,5.662923555590235,3.397754133354141,0.0,4.530338844472188,0.0,0.059733903752833335
Schaerbeek,27,Josaphat,0.4363002362496809,2,8,7,3,1,0,4,0,0.02657452372563645,4.583999351436204,18.335997405744816,16.043997730026714,6.8759990271543066,2.291999675718102,0.0,9.167998702872408,0.0,0.060908799761521755
Schaerbeek,28,Plasky,0.4986595300230458,2,9,13,6,0,0,2,0,0.012500832193936062,4.010752586855342,18.04838664084904,26.06989181455972,12.032257760566026,0.0,0.0,4.010752586855342,0.0,0.0250688725298368
Schaerbeek,30,Porte Tervueren,0.9214352834867068,7,6,17,10,1,2,6,2,0.04413861697720391,7.596843886324857,6.511580473992734,18.449478009646082,10.852634123321225,1.0852634123321225,2.170526824664245,6.511580473992734,2.170526824664245,0.04790202607630086
Schaerbeek,80,Helmet,0.7182826807660944,4,1,3,7,1,0,5,0,0.00015666029636666554,5.568838156773799,1.3922095391934497,4.1766286175803495,9.745466774354147,1.3922095391934497,0.0,6.961047695967249,0.0,0.0002181039590145447
Schaerbeek,81,Gare de Schaerbeek,0.37753344813745227,5,2,3,0,1,0,5,0,0.07979439208423021,13.243859649171009,5.297543859668404,7.946315789502606,0.0,2.648771929834202,0.0,13.243859649171009,0.0,0.2113571459108934
Schaerbeek,82,Terdelt,0.6770071963788135,0,0,7,4,0,0,0,0,0.06135876074972887,0.0,0.0,10.339624212920791,5.908356693097595,0.0,0.0,0.0,0.0,0.09063236118895864
Schaerbeek,85,Gare Josaphat,0.6126967724496831,2,0,6,2,0,0,2,0,0.001510577902945706,3.2642574433738303,0.0,9.79277233012149,3.2642574433738303,0.0,0.0,3.2642574433738303,0.0,0.002465457581743276
Schaerbeek,87,Reyers,0.5965722027019477,1,0,2,3,0,1,1,1,0.020874332611730786,1.6762430355804026,0.0,3.352486071160805,5.028729106741208,0.0,1.6762430355804026,1.6762430355804026,1.6762430355804026,0.03499045466280261
Schaerbeek,88,Georges Henri,1.1500022489770685,1,4,25,4,0,0,0,0,0.019222666863406367,0.8695635168448618,3.478254067379447,21.739087921121545,3.478254067379447,0.0,0.0,0.0,0.0,0.016715329800880828
Schaerbeek,901,Parc Josaphat,0.36954487938247377,0,2,1,1,0,0,7,0,0.7502365057123778,0.0,5.412062543911015,2.7060312719555073,2.7060312719555073,0.0,0.0,18.942218903688552,0.0,2.0301634458203206
Saint-Josse-ten-Noode,21,Quartier Nord,1.3074953239872737,10,6,22,8,0,4,18,4,0.32320055221231886,7.6482109087048125,4.588926545222887,16.826063999150588,6.11856872696385,0.0,3.059284363481925,13.766779635668662,3.059284363481925,0.24719059891296763
Saint-Josse-ten-Noode,22,Quartier Brabant,0.7850157549361965,8,9,10,5,0,0,11,0,0.145346386041724,10.190878271800054,11.46473805577506,12.738597839750067,6.369298919875034,0.0,0.0,14.012457623725073,0.0,0.18515091592465846
Saint-Josse-ten-Noode,24,Chaussee de Haecht,0.7117780371763888,9,8,20,17,0,0,12,0,0.02238553393477215,12.644391270771496,11.239458907352441,28.098647268381104,23.88385017812394,0.0,0.0,16.85918836102866,0.0,0.0314501610973769
Saint-Josse-ten-Noode,25,Saint - Josse Centre,0.6153020364459666,6,15,24,7,1,1,0,1,0.038413844677714894,9.75130853565263,24.378271339131576,39.00523414261052,11.376526624928069,1.6252180892754384,1.6252180892754384,0.0,1.6252180892754384,0.06243087524883927
Saint-Josse-ten-Noode,902,Botanique,0.07125196461524762,0,0,1,0,0,1,2,1,0.12836248850953969,0.0,0.0,14.034700732813256,0.0,0.0,14.034700732813256,28.069401465626513,14.034700732813256,1.8015291115505698
Molenbeek-Saint-Jean,13,Cureghem Rosee,0.6947934322672028,3,1,2,3,1,0,0,0,0.09912387277421038,4.317830107015554,1.4392767023385178,2.8785534046770356,4.317830107015554,1.4392767023385178,0.0,0.0,0.0,0.1426666807294883
Molenbeek-Saint-Jean,14,Duchesse,0.36435594232552654,1,2,3,4,0,0,6,0,0.002228119919370787,2.744568933382648,5.489137866765296,8.233706800147944,10.978275733530593,0.0,0.0,16.467413600295888,0.0,0.006115228710556113
Molenbeek-Saint-Jean,15,Gare de L’ouest,0.5132602264342346,1,2,2,6,0,3,2,3,0.04237964001805326,1.9483294214073152,3.8966588428146305,3.8966588428146305,11.689976528443891,0.0,5.8449882642219455,3.8966588428146305,5.8449882642219455,0.08256949951582401
Molenbeek-Saint-Jean,16,Molenbeek Historique,0.720057957984178,7,2,12,9,1,2,2,2,0.04603659850654927,9.72143967354613,2.7775541924417513,16.665325154650507,12.49899386598788,1.3887770962208756,2.7775541924417513,2.7775541924417513,2.7775541924417513,0.0639345735938118
Molenbeek-Saint-Jean,18,Quartier Maritime,1.740977560738233,7,9,15,15,2,0,7,0,0.5580944369394845,4.020729593454246,5.169509477298316,8.615849128830527,8.615849128830527,1.1487798838440701,0.0,4.020729593454246,0.0,0.3205638312206814
Molenbeek-Saint-Jean,61,Moortebeek - Peterbos,1.069853726354914,2,0,3,6,1,0,0,0,0.20138926171694818,1.8694144355735214,0.0,2.804121653360282,5.608243306720564,0.9347072177867607,0.0,0.0,0.0,0.18823999651157844
Molenbeek-Saint-Jean,62,Machtens,1.402307240846339,5,2,4,9,0,1,2,1,0.26013611637821354,3.565552436984019,1.4262209747936077,2.8524419495872153,6.417994386571234,0.0,0.7131104873968038,1.4262209747936077,0.7131104873968038,0.18550579273997955
Molenbeek-Saint-Jean,63,Karreveld,0.7985850191221029,0,2,2,5,1,0,4,0,0.053529228427897715,0.0,2.5044296500811294,2.5044296500811294,6.261074125202823,1.2522148250405647,0.0,5.008859300162259,0.0,0.06703009341039635
Molenbeek-Saint-Jean,64,Hopital Francais,0.7923495910371713,1,0,1,4,0,0,7,0,0.09741963599892647,1.2620691817244685,0.0,1.2620691817244685,5.048276726897874,0.0,0.0,8.834484272071279,0.0,0.12295032028906071
Molenbeek-Saint-Jean,65,Korenbeek,0.7612470336540601,2,1,1,1,0,0,1,0,0.2101706331714016,2.6272680372885064,1.3136340186442532,1.3136340186442532,1.3136340186442532,0.0,0.0,1.3136340186442532,0.0,0.2760872934539555
Molenbeek-Saint-Jean,913,Parc Marie - Jose,0.0786543273825856,0,0,0,0,0,0,1,0,0.1673788361339305,0.0,0.0,0.0,0.0,0.0,0.0,12.71385864296901,0.0,2.128030862431466
Molenbeek-Saint-Jean,914,Scheutbos,0.45661598368490175,0,0,0,1,0,0,0,0,0.19148092595204447,0.0,0.0,0.0,2.1900240809136298,0.0,0.0,0.0,0.0,0.419347838870617
Anderlecht,11,Cureghem Bara,0.5911364838749665,7,4,15,3,0,1,4,1,0.017200426423134577,11.841596976241778,6.76662684356673,25.374850663375238,5.074970132675047,0.0,1.6916567108916825,6.76662684356673,1.6916567108916825,0.029097216788894226
Anderlecht,12,Cureghem Veterinaire,0.658772123145429,3,2,7,8,1,0,2,0,0.10253727971020536,4.55392675949302,3.0359511729953463,10.625829105483712,12.143804691981385,1.5179755864976732,0.0,3.0359511729953463,0.0,0.15564908730597496
Anderlecht,13,Cureghem Rosee,0.6947934322672028,3,1,2,3,1,0,0,0,0.09912387277421038,4.317830107015554,1.4392767023385178,2.8785534046770356,4.317830107015554,1.4392767023385178,0.0,0.0,0.0,0.1426666807294883
Anderlecht,52,Veeweyde - Aurore,0.9248010375525582,0,0,1,6,0,1,5,1,0.17854286052847163,0.0,0.0,1.0813136657442042,6.487881994465225,0.0,1.0813136657442042,5.40656832872102,1.0813136657442042,0.1930608350104978
Anderlecht,53,Bizet - Roue - Ceria,1.8040249289026313,1,3,4,14,0,3,0,3,0.5120908726023227,0.5543160651379075,1.6629481954137226,2.21726426055163,7.760424911930706,0.0,1.6629481954137226,0.0,1.6629481954137226,0.283860197493957
Anderlecht,54,Vogelenzang - Erasme,2.4218803098932704,3,0,6,5,0,2,0,2,0.4267539670585207,1.238706961588951,0.0,2.477413923177902,2.0645116026482517,0.0,0.8258046410593006,0.0,0.8258046410593006,0.17620770329369714
Anderlecht,55,Neerpede,3.958546300011317,0,2,4,4,0,0,2,0,0.7901763516589757,0.0,0.5052359751341755,1.010471950268351,1.010471950268351,0.0,0.0,0.5052359751341755,0.0,0.19961275977919388
Anderlecht,56,Bon Air,0.30341546767558586,0,0,1,3,0,0,0,0,0.05276255934820071,0.0,0.0,3.295810881563914,9.887432644691744,0.0,0.0,0.0,0.0,0.17389541723896174
Anderlecht,57,Scherdemael,1.0831350629842964,2,0,2,9,1,0,3,0,0.6544592686981038,1.8464917888351995,0.0,1.8464917888351995,8.309213049758398,0.9232458944175997,0.0,2.7697376832527993,0.0,0.6042268328890691
Anderlecht,58,Anderlecht Centre - Wayez,0.7302731424115393,7,3,9,10,0,1,5,1,0.4238373526242718,9.58545452854024,4.10805194080296,12.324155822408878,13.693506469343198,0.0,1.3693506469343197,6.846753234671599,1.3693506469343197,0.5803819530109761
Anderlecht,59,Scheut,0.9357166884327481,2,1,2,9,0,2,0,2,0.2378877586435126,2.137399091759112,1.068699545879556,2.137399091759112,9.618295912916004,0.0,2.137399091759112,0.0,2.137399091759112,0.2542305396326274
Anderlecht,60,Buffon,0.4628010866788934,0,0,2,2,0,0,0,0,0.13969153762124792,0.0,0.0,4.321511028317152,4.321511028317152,0.0,0.0,0.0,0.0,0.3018392601964016
Anderlecht,61,Moortebeek - Peterbos,1.069853726354914,2,0,3,6,1,0,0,0,0.20138926171694818,1.8694144355735214,0.0,2.804121653360282,5.608243306720564,0.9347072177867607,0.0,0.0,0.0,0.18823999651157844
Anderlecht,62,Machtens,1.402307240846339,5,2,4,9,0,1,2,1,0.26013611637821354,3.565552436984019,1.4262209747936077,2.8524419495872153,6.417994386571234,0.0,0.7131104873968038,1.4262209747936077,0.7131104873968038,0.18550579273997955
Anderlecht,803,Industrie Sud,3.8679963973155918,0,4,3,6,0,2,3,2,0.5574502787596335,0.0,1.0341271265857486,0.7755953449393114,1.5511906898786227,0.0,0.5170635632928743,0.7755953449393114,0.5170635632928743,0.14411861374703108
Anderlecht,805,Industrie Birmingham,0.24012956777189734,2,1,0,2,0,1,0,1,0.0,8.328836879845758,4.164418439922879,0.0,8.328836879845758,0.0,4.164418439922879,0.0,4.164418439922879,0.0
Anderlecht,910,Parc des Etangs,0.07606106052167469,0,0,0,0,0,0,3,0,0.2995222967740846,0.0,0.0,0.0,0.0,0.0,0.0,39.44199541032046,0.0,3.9379190182173627
Anderlecht,911,Parc Astrid,0.16285649601660562,0,0,1,0,0,0,1,0,0.39585121779249566,0.0,0.0,6.140375265706535,0.0,0.0,0.0,6.140375265706535,0.0,2.430675026632851
Anderlecht,912,Parc Forestier,0.04949492874473124,0,0,0,0,0,0,0,0,0.12572847716848573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5402294812247725
Evere,79,Paix,1.191420968137013,11,1,3,8,0,0,7,0,0.43559967812350037,9.232672828647921,0.8393338935134473,2.5180016805403422,6.714671148107579,0.0,0.0,5.875337254594132,0.0,0.365613573852602
Evere,83,Conscience,0.4692626299248699,5,0,7,5,0,1,0,1,0.01882210452848853,10.655014231157747,0.0,14.917019923620845,10.655014231157747,0.0,2.1310028462315493,0.0,2.1310028462315493,0.04010995832227679
Evere,84,Avenue Leopold Iii,1.2288047327327507,0,0,2,5,0,0,6,0,0.0884536102931997,0.0,0.0,1.6275978979607124,4.068994744901781,0.0,0.0,4.882793693882137,0.0,0.07198345509012394
Evere,86,Paduwa,1.1531031001606222,2,3,13,4,0,0,0,0,0.04024799857599469,1.7344502843860266,2.60167542657904,11.273926848509172,3.468900568772053,0.0,0.0,0.0,0.0,0.034904076288051186
Evere,700,Cimetiere de Bruxelles,0.5098369151030939,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evere,800,Industrie Nord,6.730293473344695,0,2,7,2,0,1,14,1,2.172164210969272,0.0,0.29716386186144683,1.0400735165150639,0.29716386186144683,0.0,0.14858193093072342,2.0801470330301277,0.14858193093072342,0.32274435276442565
Evere,801,Industrie Otan,2.4289109250833394,1,0,3,3,0,0,11,0,0.001939713906650549,0.41170715223560067,0.0,1.2351214567068018,1.2351214567068018,0.0,0.0,4.528778674591607,0.0,0.0007985940886588892
Jette,70,Basilique,0.7897123169907941,3,0,5,3,0,0,11,0,0.5158947724090925,3.798851727970417,0.0,6.3314195466173615,3.798851727970417,0.0,0.0,13.929123002558196,0.0,0.6532692492057287
Jette,71,Woeste,1.0588003235004468,4,7,11,16,1,1,9,1,0.0369803902814622,3.777860575992081,6.611256007986142,10.389116583978224,15.111442303968325,0.9444651439980203,0.9444651439980203,8.500186295982182,0.9444651439980203,0.03492668963228419
Jette,72,Jette Centre,0.9536598406428025,3,22,34,12,2,1,8,1,1.1092673851667734,3.1457757495354817,23.069022163260197,35.652125161402125,12.583102998141927,2.0971838330236543,1.0485919165118271,8.388735332094617,1.0485919165118271,1.16316881333609
Jette,73,Heymbosch - Az - Jette,1.3361198859464352,0,3,2,9,0,0,9,0,1.097223238512244,0.0,2.2453074993902677,1.4968716662601784,6.735922498170803,0.0,0.0,6.735922498170803,0.0,0.821201188645606
Jette,74,Heysel,2.760512450563145,2,10,12,10,0,2,23,2,1.426770882739588,0.7245031622994491,3.6225158114972453,4.347018973796694,3.6225158114972453,0.0,0.7245031622994491,8.331786366443664,0.7245031622994491,0.516850008210804
Jette,75,Houba,1.2091066852156902,4,14,16,12,1,2,6,2,0.26780775701288956,3.3082275111947195,11.578796289181518,13.232910044778878,9.924682533584159,0.8270568777986799,1.6541137555973597,4.962341266792079,1.6541137555973597,0.22149224736534795
Jette,916,Bois du Laarbeek - Poelbos,1.1992565423938808,0,0,1,2,0,0,0,0,1.0740624420997393,0.0,0.0,0.8338499434023204,1.6676998868046409,0.0,0.0,0.0,0.0,0.8956069065554257
Jette,917,Parc Baudouin - Dielegembos,0.4817589626219186,1,0,0,3,0,0,4,0,1.2952193712767381,2.075726821059256,0.0,0.0,6.227180463177768,0.0,0.0,8.302907284237024,0.0,2.688521588114632
Koekelberg,17,Koekelberg,0.36287190024751964,3,3,2,6,0,2,0,2,0.02427029716137522,8.267380301295473,8.267380301295473,5.5115868675303155,16.534760602590946,0.0,5.5115868675303155,0.0,5.5115868675303155,0.06688392555284697
Koekelberg,64,Hopital Francais,0.7923495910371713,1,0,1,4,0,0,7,0,0.09741963599892647,1.2620691817244685,0.0,1.2620691817244685,5.048276726897874,0.0,0.0,8.834484272071279,0.0,0.12295032028906071
Koekelberg,70,Basilique,0.7897123169907941,3,0,5,3,0,0,11,0,0.5158947724090925,3.798851727970417,0.0,6.3314195466173615,3.798851727970417,0.0,0.0,13.929123002558196,0.0,0.6532692492057287
Koekelberg,915,Parc Elisabeth,0.23257203167572346,0,0,0,0,0,0,5,0,0.510536591081473,0.0,0.0,0.0,0.0,0.0,0.0,21.49871574829569,0.0,2.195176210152892
Ganshoren,68,Villas de Ganshoren,0.7692921802791234,0,0,1,4,0,0,0,0,0.254719509463757,0.0,0.0,1.2998962236132032,5.199584894452813,0.0,0.0,0.0,0.0,0.3311089284325453
Ganshoren,69,Ganshoren Centre,0.8491400401191423,0,2,2,7,0,0,3,0,0.27793627277812066,0.0,2.355324099096047,2.355324099096047,8.243634346836163,0.0,0.0,3.53298614864407,0.0,0.32731500064362007
Ganshoren,70,Basilique,0.7897123169907941,3,0,5,3,0,0,11,0,0.5158947724090925,3.798851727970417,0.0,6.3314195466173615,3.798851727970417,0.0,0.0,13.929123002558196,0.0,0.6532692492057287
Ganshoren,72,Jette Centre,0.9536598406428025,3,22,34,12,2,1,8,1,1.1092673851667734,3.1457757495354817,23.069022163260197,35.652125161402125,12.583102998141927,2.0971838330236543,1.0485919165118271,8.388735332094617,1.0485919165118271,1.16316881333609
Ganshoren,915,Parc Elisabeth,0.23257203167572346,0,0,0,0,0,0,5,0,0.510536591081473,0.0,0.0,0.0,0.0,0.0,0.0,21.49871574829569,0.0,2.195176210152892
Ganshoren,916,Bois du Laarbeek - Poelbos,1.1992565423938808,0,0,1,2,0,0,0,0,1.0740624420997393,0.0,0.0,0.8338499434023204,1.6676998868046409,0.0,0.0,0.0,0.0,0.8956069065554257
Berchem-Sainte-Agathe,64,Hopital Francais,0.7923495910371713,1,0,1,4,0,0,7,0,0.09741963599892647,1.2620691817244685,0.0,1.2620691817244685,5.048276726897874,0.0,0.0,8.834484272071279,0.0,0.12295032028906071
Berchem-Sainte-Agathe,65,Korenbeek,0.7612470336540601,2,1,1,1,0,0,1,0,0.2101706331714016,2.6272680372885064,1.3136340186442532,1.3136340186442532,1.3136340186442532,0.0,0.0,1.3136340186442532,0.0,0.2760872934539555
Berchem-Sainte-Agathe,66,Potaarde,0.6538796464753949,0,0,0,3,0,0,1,0,0.036530912078566374,0.0,0.0,0.0,4.588000278294162,0.0,0.0,1.529333426098054,0.0,0.0558679449276007
Berchem-Sainte-Agathe,67,Berchem Sainte - Agathe Centre,1.7885916383167737,4,1,5,7,1,0,19,0,0.08846406724888649,2.2363964553498423,0.5590991138374606,2.795495569187303,3.913693796862224,0.5590991138374606,0.0,10.622883162911751,0.0,0.049460181605309954
